date,equity
2023-05-22,505024.83
2023-05-23,505075.33
2023-05-24,505125.84
2023-05-25,505176.35
2023-05-26,505226.87
2023-05-29,505277.39
2023-05-30,505327.92
2023-05-31,505378.45
2023-06-01,505428.99
2023-06-02,505479.54
2023-06-05,505530.08
2023-06-06,505580.64
2023-06-07,505631.19
2023-06-08,505681.76
2023-06-09,505732.33
2023-06-12,505782.90
2023-06-13,505833.48
2023-06-14,505884.06
2023-06-15,505934.65
2023-06-16,505985.24
2023-06-19,506035.84
2023-06-20,506086.44
2023-06-21,506137.05
2023-06-22,506187.67
2023-06-23,506238.29
2023-06-26,506288.91
2023-06-27,506339.54
2023-06-28,506390.17
2023-06-29,506440.81
2023-06-30,506491.46
2023-07-03,506542.10
2023-07-04,506592.76
2023-07-05,506643.42
2023-07-06,506694.08
2023-07-07,506744.75
2023-07-10,506795.43
2023-07-11,506846.11
2023-07-12,506896.79
2023-07-13,506947.48
2023-07-14,506998.17
2023-07-17,507048.87
2023-07-18,507099.58
2023-07-19,507150.29
2023-07-20,507201.00
2023-07-21,507251.72
2023-07-24,507302.45
2023-07-25,507353.18
2023-07-26,507403.92
2023-07-27,507454.66
2023-07-28,507505.40
2023-07-31,507556.15
2023-08-01,507606.91
2023-08-02,507657.67
2023-08-03,507708.43
2023-08-04,507759.20
2023-08-07,507809.98
2023-08-08,507860.76
2023-08-09,507911.55
2023-08-10,507962.34
2023-08-11,508013.13
2023-08-14,508063.94
2023-08-15,508114.74
2023-08-16,508165.55
2023-08-17,508216.37
2023-08-18,508267.19
2023-08-21,508318.02
2023-08-22,508368.85
2023-08-23,508419.69
2023-08-24,508470.53
2023-08-25,508521.38
2023-08-28,508572.23
2023-08-29,508623.09
2023-08-30,508673.95
2023-08-31,508724.82
2023-09-01,508775.69
2023-09-04,508826.57
2023-09-05,508877.45
2023-09-06,508928.34
2023-09-07,508979.23
2023-09-08,509030.13
2023-09-11,509081.03
2023-09-12,509131.94
2023-09-13,509182.85
2023-09-14,509233.77
2023-09-15,509284.69
2023-09-18,509335.62
2023-09-19,509386.56
2023-09-20,509437.49
2023-09-21,509488.44
2023-09-22,509539.39
2023-09-25,509590.34
2023-09-26,509641.30
2023-09-27,509692.26
2023-09-28,509743.23
2023-09-29,509794.21
2023-10-02,509845.19
2023-10-03,509896.17
2023-10-04,509947.16
2023-10-05,509998.16
2023-10-06,510049.16
2023-10-09,510100.16
2023-10-10,510151.17
2023-10-11,510202.19
2023-10-12,510253.21
2023-10-13,510304.23
2023-10-16,510355.26
2023-10-17,510406.30
2023-10-18,510457.34
2023-10-19,510508.38
2023-10-20,510559.43
2023-10-23,510610.49
2023-10-24,510661.55
2023-10-25,510712.62
2023-10-26,510763.69
2023-10-27,510814.76
2023-10-30,510865.85
2023-10-31,510916.93
2023-11-01,510968.02
2023-11-02,511019.12
2023-11-03,511070.22
2023-11-06,511121.33
2023-11-07,511172.44
2023-11-08,511223.56
2023-11-09,511274.68
2023-11-10,511325.81
2023-11-13,511376.94
2023-11-14,511428.08
2023-11-15,511479.22
2023-11-16,511530.37
2023-11-17,511581.52
2023-11-20,511632.68
2023-11-21,511683.84
2023-11-22,511735.01
2023-11-23,511786.19
2023-11-24,511837.37
2023-11-27,511888.55
2023-11-28,511939.74
2023-11-29,511990.93
2023-11-30,512042.13
2023-12-01,512093.34
2023-12-04,512144.54
2023-12-05,512195.76
2023-12-06,512246.98
2023-12-07,512298.20
2023-12-08,512349.43
2023-12-11,512400.67
2023-12-12,512451.91
2023-12-13,512503.15
2023-12-14,512554.40
2023-12-15,512605.66
2023-12-18,512656.92
2023-12-19,512708.19
2023-12-20,512759.46
2023-12-21,512810.73
2023-12-22,512862.01
2023-12-25,512913.30
2023-12-26,512964.59
2023-12-27,513015.89
2023-12-28,513067.19
2023-12-29,513118.50
2024-01-01,513169.81
2024-01-02,513221.12
2024-01-03,513272.45
2024-01-04,513323.77
2024-01-05,513375.11
2024-01-08,513426.44
2024-01-09,513477.79
2024-01-10,513529.13
2024-01-11,513580.49
2024-01-12,513631.84
2024-01-15,513683.21
2024-01-16,513734.58
2024-01-17,513785.95
2024-01-18,513837.33
2024-01-19,513888.71
2024-01-22,513940.10
2024-01-23,513991.49
2024-01-24,514042.89
2024-01-25,514094.30
2024-01-26,514145.71
2024-01-29,514197.12
2024-01-30,514248.54
2024-01-31,514299.97
2024-02-01,514351.40
2024-02-02,514402.83
2024-02-05,514454.27
2024-02-06,514505.72
2024-02-07,514557.17
2024-02-08,514608.62
2024-02-09,514660.08
2024-02-12,514711.55
2024-02-13,514763.02
2024-02-14,514814.50
2024-02-15,514865.98
2024-02-16,514917.47
2024-02-19,514968.96
2024-02-20,515020.46
2024-02-21,515071.96
2024-02-22,515123.46
2024-02-23,515174.98
2024-02-26,515226.49
2024-02-27,515278.02
2024-02-28,515329.54
2024-02-29,515381.08
2024-03-01,515432.62
2024-03-04,515484.16
2024-03-05,515535.71
2024-03-06,515587.26
2024-03-07,515638.82
2024-03-08,515690.38
2024-03-11,515741.95
2024-03-12,515793.53
2024-03-13,515845.11
2024-03-14,515896.69
2024-03-15,515948.28
2024-03-18,515999.88
2024-03-19,516051.48
2024-03-20,516103.08
2024-03-21,516154.69
2024-03-22,516206.31
2024-03-25,516257.93
2024-03-26,516309.55
2024-03-27,516361.18
2024-03-28,516412.82
2024-03-29,516464.46
2024-04-01,516516.11
2024-04-02,516567.76
2024-04-03,516619.42
2024-04-04,516671.08
2024-04-05,516722.74
2024-04-08,516774.42
2024-04-09,516826.09
2024-04-10,516877.78
2024-04-11,516929.46
2024-04-12,516981.16
2024-04-15,517032.86
2024-04-16,517084.56
2024-04-17,517136.27
2024-04-18,517187.98
2024-04-19,517239.70
2024-04-22,517291.42
2024-04-23,517343.15
2024-04-24,517394.89
2024-04-25,517446.63
2024-04-26,517498.37
2024-04-29,517550.12
2024-04-30,517601.88
2024-05-01,517653.64
2024-05-02,517705.40
2024-05-03,517757.17
2024-05-06,517808.95
2024-05-07,517860.73
2024-05-08,517912.52
2024-05-09,517964.31
2024-05-10,518016.10
2024-05-13,518067.90
2024-05-14,518119.71
2024-05-15,518171.52
2024-05-16,518223.34
2024-05-17,518275.16
2024-05-20,518326.99
2024-05-21,518378.82
2024-05-22,518430.66
2024-05-23,518482.50
2024-05-24,518534.35
2024-05-27,518586.21
2024-05-28,518638.06
2024-05-29,518689.93
2024-05-30,518741.80
2024-05-31,518793.67
2024-06-03,518845.55
2024-06-04,518897.44
2024-06-05,518949.32
2024-06-06,519001.22
2024-06-07,519053.12
2024-06-10,519105.03
2024-06-11,519156.94
2024-06-12,519208.85
2024-06-13,519260.77
2024-06-14,519312.70
2024-06-17,519364.63
2024-06-18,519416.57
2024-06-19,519468.51
2024-06-20,519520.45
2024-06-21,519572.41
2024-06-24,519624.36
2024-06-25,519676.33
2024-06-26,519728.29
2024-06-27,519780.27
2024-06-28,519832.24
2024-07-01,519884.23
2024-07-02,519936.22
2024-07-03,519988.21
2024-07-04,520040.21
2024-07-05,520092.21
2024-07-08,520144.22
2024-07-09,520196.24
2024-07-10,520248.26
2024-07-11,520300.28
2024-07-12,520352.31
2024-07-15,520404.35
2024-07-16,520456.39
2024-07-17,520508.43
2024-07-18,520560.48
2024-07-19,520612.54
2024-07-22,520664.60
2024-07-23,520716.67
2024-07-24,520768.74
2024-07-25,520820.82
2024-07-26,520872.90
2024-07-29,520924.98
2024-07-30,520977.08
2024-07-31,521029.18
2024-08-01,521081.28
2024-08-02,521133.39
2024-08-05,521185.50
2024-08-06,521237.62
2024-08-07,521289.74
2024-08-08,521341.87
2024-08-09,521394.01
2024-08-12,521446.14
2024-08-13,521498.29
2024-08-14,521550.44
2024-08-15,521602.59
2024-08-16,521654.75
2024-08-19,521706.92
2024-08-20,521759.09
2024-08-21,521811.27
2024-08-22,521863.45
2024-08-23,521915.63
2024-08-26,521967.83
2024-08-27,522020.02
2024-08-28,522072.22
2024-08-29,522124.43
2024-08-30,522176.64
2024-09-02,522228.86
2024-09-03,522281.08
2024-09-04,522333.31
2024-09-05,522385.55
2024-09-06,522437.78
2024-09-09,522490.03
2024-09-10,522542.28
2024-09-11,522594.53
2024-09-12,522646.79
2024-09-13,522699.06
2024-09-16,522751.33
2024-09-17,522803.60
2024-09-18,522855.88
2024-09-19,522908.17
2024-09-20,522960.46
2024-09-23,523012.75
2024-09-24,523065.05
2024-09-25,523117.36
2024-09-26,523169.67
2024-09-27,523221.99
2024-09-30,523274.31
2024-10-01,523326.64
2024-10-02,523378.97
2024-10-03,523431.31
2024-10-04,523483.65
2024-10-07,523536.00
2024-10-08,523588.36
2024-10-09,523640.71
2024-10-10,523693.08
2024-10-11,523745.45
2024-10-14,523797.82
2024-10-15,523850.20
2024-10-16,523902.59
2024-10-17,523954.98
2024-10-18,524007.37
2024-10-21,524059.77
2024-10-22,524112.18
2024-10-23,524164.59
2024-10-24,524217.01
2024-10-25,524269.43
2024-10-28,524321.86
2024-10-29,524374.29
2024-10-30,524426.72
2024-10-31,524479.17
2024-11-01,524531.62
2024-11-04,524584.07
2024-11-05,524636.53
2024-11-06,524688.99
2024-11-07,524741.46
2024-11-08,524793.93
2024-11-11,524846.41
2024-11-12,524898.90
2024-11-13,524951.39
2024-11-14,525003.88
2024-11-15,525056.38
2024-11-18,525108.89
2024-11-19,525161.40
2024-11-20,525213.92
2024-11-21,525266.44
2024-11-22,525318.96
2024-11-25,525371.50
2024-11-26,525424.03
2024-11-27,525476.58
2024-11-28,525529.12
2024-11-29,525581.68
2024-12-02,525634.23
2024-12-03,525686.80
2024-12-04,525739.37
2024-12-05,525791.94
2024-12-06,525844.52
2024-12-09,525897.10
2024-12-10,525949.69
2024-12-11,526002.29
2024-12-12,526054.89
2024-12-13,526107.49
2024-12-16,526160.11
2024-12-17,526212.72
2024-12-18,526265.34
2024-12-19,526317.97
2024-12-20,526370.60
2024-12-23,526423.24
2024-12-24,526475.88
2024-12-25,526528.53
2024-12-26,526581.18
2024-12-27,526633.84
2024-12-30,526686.50
2024-12-31,526739.17
2025-01-01,526791.84
2025-01-02,526844.52
2025-01-03,526897.21
2025-01-06,526949.90
2025-01-07,527002.59
2025-01-08,527055.29
2025-01-09,527108.00
2025-01-10,527160.71
2025-01-13,527213.43
2025-01-14,527266.15
2025-01-15,527318.87
2025-01-16,527371.61
2025-01-17,527424.34
2025-01-20,527477.08
2025-01-21,527529.83
2025-01-22,527582.59
2025-01-23,527635.34
2025-01-24,527688.11
2025-01-27,527740.88
2025-01-28,527793.65
2025-01-29,527846.43
2025-01-30,527899.21
2025-01-31,527952.00
2025-02-03,528004.80
2025-02-04,528057.60
2025-02-05,528110.41
2025-02-06,528163.22
2025-02-07,528216.03
2025-02-10,528268.85
2025-02-11,528321.68
2025-02-12,528374.51
2025-02-13,528427.35
2025-02-14,528480.19
2025-02-17,528533.04
2025-02-18,528585.90
2025-02-19,528638.75
2025-02-20,528691.62
2025-02-21,528744.49
2025-02-24,528797.36
2025-02-25,528850.24
2025-02-26,528903.13
2025-02-27,528956.02
2025-02-28,529008.91
2025-03-03,529061.81
2025-03-04,529114.72
2025-03-05,529167.63
2025-03-06,529220.55
2025-03-07,529273.47
2025-03-10,529326.40
2025-03-11,529379.33
2025-03-12,529432.27
2025-03-13,529485.21
2025-03-14,529538.16
2025-03-17,529591.11
2025-03-18,529644.07
2025-03-19,529697.04
2025-03-20,529750.01
2025-03-21,529802.98
2025-03-24,529855.96
2025-03-25,529908.95
2025-03-26,529961.94
2025-03-27,530014.93
2025-03-28,530067.94
2025-03-31,530120.94
2025-04-01,530173.95
2025-04-02,530226.97
2025-04-03,530279.99
2025-04-04,530333.02
2025-04-07,530386.06
2025-04-08,530439.09
2025-04-09,530492.14
2025-04-10,530545.19
2025-04-11,530598.24
2025-04-14,530651.30
2025-04-15,530704.37
2025-04-16,530757.44
2025-04-17,530810.51
2025-04-18,530863.59
2025-04-21,530916.68
2025-04-22,530969.77
2025-04-23,531022.87
2025-04-24,531075.97
2025-04-25,531129.08
2025-04-28,531182.19
2025-04-29,531235.31
2025-04-30,531288.43
2025-05-01,531341.56
2025-05-02,531394.70
2025-05-05,531447.84
2025-05-06,531500.98
2025-05-07,531554.13
2025-05-08,531607.29
2025-05-09,531660.45
2025-05-12,531713.61
2025-05-13,531766.78
2025-05-14,531819.96
2025-05-15,531873.14
2025-05-16,531926.33
2025-05-19,531979.52
2025-05-20,532032.72
2025-05-21,532085.92
2025-05-22,532139.13
2025-05-23,532192.35
2025-05-26,532245.57
2025-05-27,532298.79
2025-05-28,532352.02
2025-05-29,532405.26
2025-05-30,532458.50
2025-06-02,532511.74
2025-06-03,532564.99
2025-06-04,532618.25
2025-06-05,532671.51
2025-06-06,532724.78
2025-06-09,532778.05
2025-06-10,532831.33
2025-06-11,532884.61
2025-06-12,532937.90
2025-06-13,532991.19
2025-06-16,533044.49
2025-06-17,533097.80
2025-06-18,533151.11
2025-06-19,533204.42
2025-06-20,533257.74
2025-06-23,533311.07
2025-06-24,533364.40
2025-06-25,533417.74
2025-06-26,533471.08
2025-06-27,533524.43
2025-06-30,533577.78
2025-07-01,533631.14
2025-07-02,533684.50
2025-07-03,533737.87
2025-07-04,533791.24
2025-07-07,533844.62
2025-07-08,533898.00
2025-07-09,533951.39
2025-07-10,534004.79
2025-07-11,534058.19
2025-07-14,534111.60
2025-07-15,534165.01
2025-07-16,534218.42
2025-07-17,534271.85
2025-07-18,534325.27
2025-07-21,534378.71
2025-07-22,534432.14
2025-07-23,534485.59
2025-07-24,534539.03
2025-07-25,534592.49
2025-07-28,534645.95
2025-07-29,534699.41
2025-07-30,534752.88
2025-07-31,534806.36
2025-08-01,534859.84
2025-08-04,534913.32
2025-08-05,534966.82
2025-08-06,535020.31
2025-08-07,535073.81
2025-08-08,535127.32
2025-08-11,535180.83
2025-08-12,535234.35
2025-08-13,535287.88
2025-08-14,535341.41
2025-08-15,535394.94
2025-08-18,535448.48
2025-08-19,535502.02
2025-08-20,535555.57
2025-08-21,535609.13
2025-08-22,535662.69
2025-08-25,535716.26
2025-08-26,535769.83
2025-08-27,535823.41
2025-08-28,535876.99
2025-08-29,535930.58
2025-09-01,535984.17
2025-09-02,536037.77
2025-09-03,536091.37
2025-09-04,536144.98
2025-09-05,536198.59
2025-09-08,536252.21
2025-09-09,536305.84
2025-09-10,536359.47
2025-09-11,536413.11
2025-09-12,536466.75
2025-09-15,536520.39
2025-09-16,536574.05
2025-09-17,536627.70
2025-09-18,536681.37
2025-09-19,536735.03
2025-09-22,536788.71
2025-09-23,536842.39
2025-09-24,536896.07
2025-09-25,536949.76
2025-09-26,537003.46
2025-09-29,537057.16
2025-09-30,537110.86
2025-10-01,537164.57
2025-10-02,537218.29
2025-10-03,537272.01
2025-10-06,537325.74
2025-10-07,537379.47
2025-10-08,537433.21
2025-10-09,537486.95
2025-10-10,537540.70
2025-10-13,537594.45
2025-10-14,537648.21
2025-10-15,537701.98
2025-10-16,537755.75
2025-10-17,537809.52
2025-10-20,537863.31
2025-10-21,537917.09
2025-10-22,537970.88
2025-10-23,538024.68
2025-10-24,538078.48
2025-10-27,538132.29
2025-10-28,538186.10
2025-10-29,538239.92
2025-10-30,538293.75
2025-10-31,538347.58
2025-11-03,538401.41
2025-11-04,538455.25
2025-11-05,538509.10
2025-11-06,538562.95
2025-11-07,538616.80
2025-11-10,538670.67
2025-11-11,538724.53
2025-11-12,538778.40
2025-11-13,538832.28
2025-11-14,538886.17
2025-11-17,538940.05
2025-11-18,538993.95
2025-11-19,539047.85
2025-11-20,539101.75
2025-11-21,539155.66
2025-11-24,539209.58
2025-11-25,539263.50
2025-11-26,539317.43
2025-11-27,539371.36
2025-11-28,539425.29
2025-12-01,539479.24
2025-12-02,539533.19
2025-12-03,539587.14
2025-12-04,539641.10
2025-12-05,539695.06
2025-12-08,539749.03
2025-12-09,539803.01
2025-12-10,539856.99
2025-12-11,539910.97
2025-12-12,539964.96
2025-12-15,540018.96
2025-12-16,540072.96
2025-12-17,540126.97
2025-12-18,540180.98
2025-12-19,540235.00
2025-12-22,540289.02
2025-12-23,540343.05
2025-12-24,540397.09
2025-12-25,540451.13
2025-12-26,540505.17
2025-12-29,540559.22
2025-12-30,540613.28
2025-12-31,540667.34
2026-01-01,540721.41
2026-01-02,540775.48
2026-01-05,540829.55
2026-01-06,540883.64
2026-01-07,540937.73
2026-01-08,540991.82
2026-01-09,541045.92
2026-01-12,541100.02
2026-01-13,541154.13
2026-01-14,541208.25
2026-01-15,541262.37
2026-01-16,541316.50
2026-01-19,541370.63
2026-01-20,541424.77
2026-01-21,541478.91
2026-01-22,541533.06
