date,ticker,pos_bod,pos_eod,price,value_eod,dd20,dd60,vol_ratio,soft_signal,hard_signal,action_decided,action_executed,qty_exec,notional_exec,cashflow_date,settlement_date,reason_if_not_executed
2023-09-21,ITSA4.SA,5616,5616,8.344671249389648,46863.673736572266,0.0281837054207158,0.055618688693382934,0.7217835997362282,False,False,,,,,,,
2023-09-21,RADL3.SA,1879,1879,26.860000610351562,50469.941146850586,0.030172419108618675,0.08783784959331908,0.7619712100800136,False,False,,,,,,,
2023-09-21,ELET3.SA,612,459,34.95000076293945,16042.050350189209,0.04783657143489828,0.11424999237060551,0.9265154744827983,True,False,REDUCE,SELL,153.0,5347.350116729736,2023-09-21,2023-09-25,
2023-09-21,EQTL3.SA,1536,1536,33.150001525878906,50918.40234375,0.020023566652176195,0.03424260988177097,0.7027739908866275,False,False,,,,,,,
2023-09-21,ABEV3.SA,1683,1263,13.239999771118164,16722.11971092224,0.07058820190678106,0.1284879663752132,0.8115273366419865,True,False,REDUCE,SELL,420.0,5560.799903869629,2023-09-21,2023-09-25,
2023-09-21,ITUB4.SA,1484,1484,24.53636360168457,36411.9635848999,0.03722086415753434,0.06794787997810625,0.7364085002187418,False,False,,,,,,,
2023-09-22,RAIL3.SA,1568,1568,23.43000030517578,36738.240478515625,0.002506322972117614,0.00871735120345063,0.7736084309597057,False,False,,,,,,,
2023-09-22,CMIG4.SA,5221,5221,9.915384292602539,51768.22139167786,0.0,0.0,0.5687891651115536,False,False,,,,,,,
2023-09-22,TIMS3.SA,3326,3326,15.079999923706055,50156.07974624634,0.0,0.0,0.8519937920319794,False,False,,,,,,,
2023-09-22,UGPA3.SA,2682,2682,18.6299991607666,49965.657749176025,0.010954668283021052,0.041940464510209496,0.7107679242573697,False,False,,,,,,,
2023-09-22,ITSA4.SA,5616,5616,8.172334671020508,45895.83151245117,0.019832990083340385,0.04750371928543218,0.7207587246611126,False,False,,,,,,,
2023-09-22,RADL3.SA,1879,1879,27.43000030517578,51540.97057342529,0.023706890940902503,0.08175675828061546,0.7637657870770944,False,False,,,,,,,
2023-09-22,ELET3.SA,459,459,35.2599983215332,16184.33922958374,0.029293205573948433,0.09700002670288088,0.9315069882783223,False,False,,,,,,,
2023-09-22,EQTL3.SA,1536,1536,32.880001068115234,50503.681640625,0.012367437581508822,0.026697568003124394,0.7040395267679757,False,False,,,,,,,
2023-09-22,ABEV3.SA,1263,948,13.119999885559082,12437.75989151001,0.06782003842020579,0.12589225175813978,0.8116481823868289,True,False,REDUCE,SELL,315.0,4132.799963951111,2023-09-22,2023-09-26,
2023-09-22,ITUB4.SA,1484,1484,24.472726821899414,36317.52660369873,0.020914568062542993,0.052161997962972606,0.7425972694742329,False,False,,,,,,,
2023-09-25,RAIL3.SA,1568,1951,23.389999389648438,45633.8888092041,0.01921474442604465,0.025321735429131298,0.7810658277693617,False,False,,BUY,383.0,8958.369766235352,2023-09-25,,
2023-09-25,CMIG4.SA,5221,5221,9.953845977783203,51969.0298500061,0.015209089986008006,0.015209089986008006,0.5773129454098994,False,False,,,,,,,MIN_NOTIONAL_BUY
2023-09-25,TIMS3.SA,3326,3326,15.210000038146973,50588.46012687683,0.013029365340009424,0.013029365340009424,0.8599393919263152,False,False,,,,,,,MIN_NOTIONAL_BUY
2023-09-25,UGPA3.SA,2682,2682,18.6299991607666,49965.657749176025,0.023474218108946898,0.054067789422552415,0.7154069799754906,False,False,,,,,,,MIN_NOTIONAL_BUY
2023-09-25,ITSA4.SA,5616,6180,8.217686653137207,50785.30351638794,0.03966587041448466,0.06677670497067612,0.7377199128347451,False,False,,BUY,564.0,4634.775272369385,2023-09-25,,
2023-09-25,RADL3.SA,1879,1879,27.059999465942383,50845.73899650574,0.03520113278969328,0.09256755864210953,0.765241295881918,False,False,,,,,,,MIN_NOTIONAL_BUY
2023-09-25,ELET3.SA,459,832,35.869998931884766,29843.839111328125,0.06073631757965503,0.12624998092651363,0.9470894598250693,True,False,REDUCE,BUY,487.0,17468.68947982788,2023-09-25,2023-09-27,
2023-09-25,EQTL3.SA,1536,1536,32.75,50304.0,0.023851518858376553,0.03801502012180902,0.7112182880375787,False,False,,,,,,,MIN_NOTIONAL_BUY
2023-09-25,ABEV3.SA,948,3698,13.220000267028809,48887.560987472534,0.07152878270631369,0.14081765722135076,0.8190733118297955,True,False,REDUCE,BUY,2987.0,39488.14079761505,2023-09-25,2023-09-27,
2023-09-25,ITUB4.SA,1484,1650,24.545454025268555,40499.999141693115,0.043247071682313454,0.07378176159234306,0.7650442369299805,True,False,REDUCE,BUY,537.0,13180.908811569214,2023-09-25,2023-09-27,
2023-09-26,RAIL3.SA,1951,1951,22.850000381469727,44580.35074424744,0.02130326723077125,0.027397253766360374,0.7770249564141446,False,False,,,,,,,
2023-09-26,CMIG4.SA,5221,5221,9.600000381469727,50121.60199165344,0.01977184526568887,0.01977184526568887,0.5750685346202158,False,False,,,,,,,
2023-09-26,TIMS3.SA,3326,3326,15.0600004196167,50089.56139564514,0.017589605931841668,0.017589605931841668,0.8396608662528607,False,False,,,,,,,
2023-09-26,UGPA3.SA,2682,2682,18.100000381469727,48544.20102310181,0.0281690617307363,0.05861554831210736,0.6593729108262961,False,False,,,,,,,
2023-09-26,ITSA4.SA,6180,4635,8.081631660461426,37458.36274623871,0.059498970250021044,0.08604990396356538,0.7476248048614212,True,False,REDUCE,SELL,1545.0,12486.120915412903,2023-09-26,2023-09-28,
2023-09-26,RADL3.SA,1879,1879,26.90999984741211,50563.88971328735,0.014727005932648973,0.07331081244351656,0.7825683291163187,False,False,,,,,,,
2023-09-26,ELET3.SA,832,832,36.20000076293945,30118.400634765625,0.03949879594393024,0.11850004196166997,0.9473269554790161,False,False,,,,,,,
2023-09-26,EQTL3.SA,1536,1536,32.38999938964844,49751.0390625,0.031802062587546476,0.0458502048268874,0.7135464714346902,False,False,,,,,,,
2023-09-26,ABEV3.SA,3698,2774,13.039999961853027,36172.9598941803,0.07994392181101273,0.14860480107257112,0.823713298463198,True,False,REDUCE,SELL,924.0,12048.959964752197,2023-09-26,2023-09-28,
2023-09-26,ITUB4.SA,1650,1238,24.18181800842285,29937.09069442749,0.045728477500899145,0.07618397355118844,0.7646775832361837,True,False,REDUCE,SELL,412.0,9962.909019470215,2023-09-26,2023-09-28,
2023-09-27,RAIL3.SA,1951,1951,22.299999237060547,43507.29851150513,0.022974149212182993,0.029057731776903073,0.7722008491533132,False,False,,,,,,,
2023-09-27,CMIG4.SA,5221,5221,9.51538372039795,49679.81840419769,0.01596954919928817,0.01596954919928817,0.5640049326675922,False,False,,,,,,,
2023-09-27,TIMS3.SA,3326,3326,14.930000305175781,49657.18101501465,0.009120543312282958,0.009120543312282958,0.8419732996298944,False,False,,,,,,,
2023-09-27,UGPA3.SA,2682,2682,18.299999237060547,49080.59795379639,0.0281690617307363,0.05861554831210736,0.6579945976873016,False,False,,,,,,,
2023-09-27,ITSA4.SA,4635,3477,8.045351028442383,27973.685525894165,0.054279704569038745,0.08097798142495694,0.7483755419291317,True,False,REDUCE,SELL,1158.0,9316.51649093628,2023-09-27,2023-09-29,
2023-09-27,RADL3.SA,1879,1879,27.100000381469727,50920.900716781616,0.02801726588974185,0.07042257304797839,0.7449504540907953,False,False,,,,,,,
2023-09-27,ELET3.SA,832,832,35.400001525878906,29452.80126953125,0.02288205321539183,0.10325002670288086,0.9372606174597585,False,False,,,,,,,
2023-09-27,EQTL3.SA,1536,1536,31.899999618530273,48998.3994140625,0.03563012712288016,0.04962272576621063,0.6916404127603782,False,False,,,,,,,
2023-09-27,ABEV3.SA,2774,2081,12.970000267028809,26990.57055568695,0.07293127245163977,0.14211548358652837,0.8180492256190045,True,False,REDUCE,SELL,693.0,8988.210185050964,2023-09-27,2023-09-29,
2023-09-27,ITUB4.SA,1238,929,24.136362075805664,22422.680368423462,0.04289260638644421,0.07343860902682764,0.7656515409846443,True,False,REDUCE,SELL,309.0,7458.13588142395,2023-09-27,2023-09-29,
2023-09-28,RAIL3.SA,1951,1659,22.780000686645508,37792.0211391449,0.04553049825697497,0.05147363068758448,0.7755294455003331,True,False,IBOV_REDUCE_UNIFORM,SELL,292.0,6651.760200500488,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-28,CMIG4.SA,5221,4438,9.538460731506348,42331.68872642517,0.050950484450984934,0.050950484450984934,0.6099896843397873,True,False,IBOV_REDUCE_UNIFORM,SELL,783.0,7468.61475276947,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-28,TIMS3.SA,3326,2828,14.930000305175781,42222.04086303711,0.018892505188671582,0.018892505188671582,0.8242919047954482,False,False,IBOV_REDUCE_UNIFORM,SELL,498.0,7435.140151977539,2023-09-28,2023-10-02,
2023-09-28,UGPA3.SA,2682,2280,18.59000015258789,42385.20034790039,0.05581636361845421,0.08539668801791889,0.6762548079718403,True,False,IBOV_REDUCE_UNIFORM,SELL,402.0,7473.180061340332,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-28,ITSA4.SA,3477,2956,8.181405067443848,24184.233379364014,0.06993739185978942,0.09619364238695949,0.7474439234809365,True,False,IBOV_REDUCE_UNIFORM,SELL,521.0,4262.512040138245,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-28,RADL3.SA,1879,1598,27.40999984741211,43801.17975616455,0.03340518319247687,0.07557542826560881,0.7133648337206228,False,False,IBOV_REDUCE_UNIFORM,SELL,281.0,7702.209957122803,2023-09-28,2023-10-02,
2023-09-28,ELET3.SA,832,708,36.290000915527344,25693.32064819336,0.013892626920519846,0.09477371233940524,0.9450350430556961,False,False,IBOV_REDUCE_UNIFORM,SELL,124.0,4499.960113525391,2023-09-28,2023-10-02,
2023-09-28,EQTL3.SA,1536,1306,32.13999938964844,41974.83920288086,0.0462308520951068,0.06006963870631499,0.6931225880279352,True,False,IBOV_REDUCE_UNIFORM,SELL,230.0,7392.199859619141,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-28,ABEV3.SA,2081,1769,12.979999542236328,22961.619190216064,0.08555401454747891,0.14771243141881862,0.8232942989540948,True,False,IBOV_REDUCE_UNIFORM,SELL,312.0,4049.7598571777344,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-28,ITUB4.SA,929,790,24.77272605895996,19570.45358657837,0.057071961958719,0.08716543164863133,0.7584440276486648,True,False,IBOV_REDUCE_UNIFORM,SELL,139.0,3443.4089221954346,2023-09-28,2023-10-02,ONE_ACTION_PER_DAY
2023-09-29,RAIL3.SA,1659,1411,22.81999969482422,32199.019569396973,0.06850464746915796,0.07430472827685108,0.7926715117751484,True,False,IBOV_REDUCE_UNIFORM,SELL,248.0,5659.359924316406,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-09-29,CMIG4.SA,4438,3773,9.54615306854248,36017.63552761078,0.05931563007666152,0.05931563007666152,0.610066616155643,True,False,IBOV_REDUCE_UNIFORM,SELL,665.0,6348.1917905807495,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-09-29,TIMS3.SA,2828,2404,14.890000343322754,35795.5608253479,0.02736156780823029,0.02736156780823029,0.8218033194047106,False,False,IBOV_REDUCE_UNIFORM,SELL,424.0,6313.360145568848,2023-09-29,2023-10-03,
2023-09-29,UGPA3.SA,2280,1938,18.75,36337.5,0.04538345517845155,0.07529063211400533,0.6862662979728138,True,False,IBOV_REDUCE_UNIFORM,SELL,342.0,6412.5,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-09-29,ITSA4.SA,2956,2513,8.208616256713867,20628.25265312195,0.060381366905008504,0.10025107376402353,0.7443237243509329,True,False,IBOV_REDUCE_UNIFORM,SELL,443.0,3636.417001724243,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-09-29,RADL3.SA,1598,1359,27.6200008392334,37535.58114051819,0.02658045140310017,0.06904844337815219,0.7122514445864367,False,False,IBOV_REDUCE_UNIFORM,SELL,239.0,6601.180200576782,2023-09-29,2023-10-03,
2023-09-29,ELET3.SA,708,602,36.88999938964844,22207.77963256836,0.031728659842435114,0.1147786936718096,0.94784358155017,False,False,IBOV_REDUCE_UNIFORM,SELL,106.0,3910.3399353027344,2023-09-29,2023-10-03,
2023-09-29,EQTL3.SA,1306,1111,32.060001373291016,35618.66152572632,0.06065958543810046,0.07428901723610015,0.7317973259379842,True,False,IBOV_REDUCE_UNIFORM,SELL,195.0,6251.700267791748,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-09-29,ABEV3.SA,1769,1504,13.109999656677246,19717.439483642578,0.08533145360408179,0.15228757481434674,0.8145312376618494,True,False,IBOV_REDUCE_UNIFORM,SELL,265.0,3474.14990901947,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-09-29,ITUB4.SA,790,672,24.73636245727539,16622.835571289062,0.04324327879878631,0.08888133847644586,0.7595266930108585,True,False,IBOV_REDUCE_UNIFORM,SELL,118.0,2918.890769958496,2023-09-29,2023-10-03,ONE_ACTION_PER_DAY
2023-10-02,RAIL3.SA,1411,1526,22.440000534057617,34243.440814971924,0.04845446205240744,0.05437938803008491,0.805464946365635,True,False,REDUCE,BUY,467.0,10479.480249404907,2023-10-02,2023-10-04,
2023-10-02,CMIG4.SA,3773,4608,9.51538372039795,43846.88818359375,0.05703425243682114,0.05703425243682114,0.6100489940139124,True,False,REDUCE,BUY,1778.0,16918.352254867554,2023-10-02,2023-10-04,
2023-10-02,TIMS3.SA,2404,2808,14.899999618530273,41839.19892883301,0.02736156780823029,0.02736156780823029,0.8241933530046928,False,False,,BUY,404.0,6019.5998458862305,2023-10-02,,
2023-10-02,UGPA3.SA,1938,2338,18.290000915527344,42762.02214050293,0.030255603620121807,0.06063672094112571,0.6947611397729958,False,False,,BUY,400.0,7316.0003662109375,2023-10-02,,
2023-10-02,ITSA4.SA,2513,4607,8.072562217712402,37190.29413700104,0.03940361860757602,0.08503551945584364,0.7458682092245659,False,False,,BUY,2094.0,16903.94528388977,2023-10-02,,
2023-10-02,RADL3.SA,1359,1578,27.3799991607666,43205.6386756897,0.015445413175969813,0.0583992005254349,0.7193666391435889,False,False,,BUY,219.0,5996.219816207886,2023-10-02,,
2023-10-02,ELET3.SA,602,840,36.220001220703125,30424.801025390625,0.007385132593592303,0.08289104889040222,0.9574060477349717,False,False,,BUY,238.0,8620.360290527344,2023-10-02,,
2023-10-02,EQTL3.SA,1111,1285,31.829999923706055,40901.54990196228,0.053592454178138293,0.06732442705924468,0.7320620852340483,True,False,REDUCE,BUY,451.0,14355.32996559143,2023-10-02,2023-10-04,
2023-10-02,ABEV3.SA,1504,2512,13.09000015258789,32882.08038330078,0.07351896287068893,0.15163402742330978,0.8126335943584287,True,False,REDUCE,BUY,1384.0,18116.56021118164,2023-10-02,2023-10-04,
2023-10-02,ITUB4.SA,672,1190,24.490909576416016,29144.18239593506,0.01801803913337885,0.06485936288823002,0.7835952934772855,False,False,,BUY,518.0,12686.291160583496,2023-10-02,,
2023-10-03,RAIL3.SA,1526,1145,21.670000076293945,24812.150087356567,0.04678365974303378,0.05271898919549156,0.7953431271407576,True,False,REDUCE,SELL,381.0,8256.270029067993,2023-10-03,2023-10-05,
2023-10-03,CMIG4.SA,4608,3456,9.300000190734863,32140.800659179688,0.05627379322354098,0.05627379322354098,0.6281954417169037,True,False,REDUCE,SELL,1152.0,10713.600219726562,2023-10-03,2023-10-05,
2023-10-03,TIMS3.SA,2808,2808,14.770000457763672,41474.16128540039,0.029967428450508482,0.029967428450508482,0.8044168302074979,False,False,,,,,,,
2023-10-03,UGPA3.SA,2338,2338,18.270000457763672,42715.261070251465,0.02190923706950465,0.052551837666230394,0.6858626464015344,False,False,,,,,,,
2023-10-03,ITSA4.SA,4607,4607,7.990929126739502,36814.210486888885,0.03620869429681428,0.08199236593267867,0.7273130540911099,False,False,,,,,,,
2023-10-03,RADL3.SA,1578,1578,27.1200008392334,42795.3613243103,0.00790227414327227,0.05118515080306518,0.7044549410077219,False,False,,,,,,,
2023-10-03,ELET3.SA,840,840,35.29999923706055,29651.99935913086,0.0,0.06772808506051942,0.9543490931144422,False,False,,,,,,,
2023-10-03,EQTL3.SA,1285,964,31.549999237060547,30414.199264526367,0.05594810843355902,0.0696459017685539,0.7338590722399436,True,False,REDUCE,SELL,321.0,10127.549755096436,2023-10-03,2023-10-05,
2023-10-03,ABEV3.SA,2512,1884,13.050000190734863,24586.200359344482,0.06423986848688445,0.14313728802329062,0.792921923368266,True,False,REDUCE,SELL,628.0,8195.400119781494,2023-10-03,2023-10-05,
2023-10-03,ITUB4.SA,1190,1190,24.18181800842285,28776.363430023193,0.019459479239784527,0.06623204515041037,0.7763934427257758,False,False,,,,,,,
2023-10-04,RAIL3.SA,1145,859,21.719999313354492,18657.47941017151,0.06265664020625494,0.06849313441590077,0.7972400876346604,True,False,REDUCE,SELL,286.0,6211.919803619385,2023-10-04,2023-10-06,
2023-10-04,CMIG4.SA,3456,2592,9.39230728149414,24344.860473632812,0.05931563007666152,0.05931563007666152,0.6266970245139963,True,False,REDUCE,SELL,864.0,8114.9534912109375,2023-10-04,2023-10-06,
2023-10-04,TIMS3.SA,2808,2808,14.920000076293945,41895.3602142334,0.029316009886402816,0.029316009886402816,0.8067844541259823,False,False,,,,,,,
2023-10-04,UGPA3.SA,2338,1754,18.450000762939453,32361.3013381958,0.045905016028394696,0.07579585298670155,0.6460462111814004,True,False,REDUCE,SELL,584.0,10774.80044555664,2023-10-04,2023-10-06,
2023-10-04,ITSA4.SA,4607,3456,8.063491821289062,27867.427734375,0.05218309190471371,0.09720792024085845,0.7268172237445771,True,False,REDUCE,SELL,1151.0,9281.079086303711,2023-10-04,2023-10-06,
2023-10-04,RADL3.SA,1578,1578,27.700000762939453,43710.60120391846,0.016523024040950962,0.05942979777780455,0.695199589357017,False,False,,,,,,,
2023-10-04,ELET3.SA,840,840,35.400001525878906,29736.00128173828,0.01816205421606265,0.08466005812376276,0.955443416913722,False,False,,,,,,,
2023-10-04,EQTL3.SA,964,723,31.43000030517578,22723.89022064209,0.06272082503501863,0.07632034911897756,0.7317352759218005,True,False,REDUCE,SELL,241.0,7574.630073547363,2023-10-04,2023-10-06,
2023-10-04,ABEV3.SA,1884,1413,13.210000038146973,18665.730053901672,0.06566738481540857,0.14444444513701837,0.7951858599613068,True,False,REDUCE,SELL,471.0,6221.910017967224,2023-10-04,2023-10-06,
2023-10-04,ITUB4.SA,1190,1190,24.73636245727539,29436.271324157715,0.029189143253062322,0.07103445212310855,0.7637664472256988,False,False,,,,,,,
2023-10-05,RAIL3.SA,859,731,21.579999923706055,15774.979944229126,0.09482040130008829,0.10045662353530427,0.8104837316322782,True,False,IBOV_REDUCE_UNIFORM,SELL,128.0,2762.239990234375,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,CMIG4.SA,2592,2204,9.384614944458008,20683.69133758545,0.0806082994893157,0.0806082994893157,0.6434565835691809,True,False,IBOV_REDUCE_UNIFORM,SELL,388.0,3641.230598449707,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,TIMS3.SA,2808,2387,15.180000305175781,36234.66072845459,0.037785010377343164,0.037785010377343164,0.8094486011024361,False,False,IBOV_REDUCE_UNIFORM,SELL,421.0,6390.780128479004,2023-10-05,2023-10-09,
2023-10-05,UGPA3.SA,1754,1491,18.299999237060547,27285.298862457275,0.04694833672135623,0.07680648749091623,0.6462686635833511,True,False,IBOV_REDUCE_UNIFORM,SELL,263.0,4812.899799346924,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,ITSA4.SA,3456,2938,8.090702056884766,23770.48264312744,0.061767808850521466,0.10633732748344227,0.7307996873083127,True,False,IBOV_REDUCE_UNIFORM,SELL,518.0,4190.983665466309,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,RADL3.SA,1578,1342,27.610000610351562,37052.6208190918,0.02586204415977933,0.06836137854323909,0.7026937920388504,False,False,IBOV_REDUCE_UNIFORM,SELL,236.0,6515.960144042969,2023-10-05,2023-10-09,
2023-10-05,ELET3.SA,840,714,34.91999816894531,24932.878692626953,0.04310111626171653,0.10791004525385905,0.9637667258267054,True,False,IBOV_REDUCE_UNIFORM,SELL,126.0,4399.919769287109,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,EQTL3.SA,723,615,31.329999923706055,19267.949953079224,0.07096583958725788,0.08444573200013017,0.7315303989434007,True,False,IBOV_REDUCE_UNIFORM,SELL,108.0,3383.639991760254,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,ABEV3.SA,1413,1202,12.890000343322754,15493.78041267395,0.06852248554342755,0.14705882169612783,0.786153968043991,True,False,IBOV_REDUCE_UNIFORM,SELL,211.0,2719.790072441101,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-05,ITUB4.SA,1190,1012,25.12727165222168,25428.79891204834,0.04144142196081824,0.08275861520120842,0.7680066466252548,True,False,IBOV_REDUCE_UNIFORM,SELL,178.0,4472.654354095459,2023-10-05,2023-10-09,ONE_ACTION_PER_DAY
2023-10-06,RAIL3.SA,731,622,21.790000915527344,13553.380569458008,0.09273187849536169,0.0983811051980753,0.8115366287978869,True,False,IBOV_REDUCE_UNIFORM,SELL,109.0,2375.1100997924805,2023-10-06,2023-10-10,ONE_ACTION_PER_DAY
2023-10-06,CMIG4.SA,2204,1874,9.323076248168945,17471.444889068604,0.07148288320954899,0.07148288320954899,0.6482510053335023,True,False,IBOV_REDUCE_UNIFORM,SELL,330.0,3076.615161895752,2023-10-06,2023-10-10,ONE_ACTION_PER_DAY
2023-10-06,TIMS3.SA,2387,2029,15.149999618530273,30739.349225997925,0.02801304850095443,0.02801304850095443,0.807677005328006,False,False,IBOV_REDUCE_UNIFORM,SELL,358.0,5423.699863433838,2023-10-06,2023-10-10,
2023-10-06,UGPA3.SA,1491,1268,18.510000228881836,23470.680290222168,0.03755864947777754,0.06771096971180623,0.6473371281026135,False,False,IBOV_REDUCE_UNIFORM,SELL,223.0,4127.730051040649,2023-10-06,2023-10-10,
2023-10-06,ITSA4.SA,2938,2498,8.154194831848145,20369.178689956665,0.05324806667496762,0.09822230474858018,0.7306008229935819,True,False,IBOV_REDUCE_UNIFORM,SELL,440.0,3587.8457260131836,2023-10-06,2023-10-10,ONE_ACTION_PER_DAY
2023-10-06,RADL3.SA,1342,1141,27.93000030517578,31868.130348205566,0.005028713681074604,0.04843695698552175,0.7216761167279894,False,False,IBOV_REDUCE_UNIFORM,SELL,201.0,5613.930061340332,2023-10-06,2023-10-10,
2023-10-06,ELET3.SA,714,607,34.79999923706055,21123.599536895752,0.04039029244840908,0.10538282034636337,0.9616225811361234,True,False,IBOV_REDUCE_UNIFORM,SELL,107.0,3723.5999183654785,2023-10-06,2023-10-10,ONE_ACTION_PER_DAY
2023-10-06,EQTL3.SA,615,523,31.1299991607666,16280.989561080933,0.07449937713495558,0.08792799941373663,0.7370839373087674,True,False,IBOV_REDUCE_UNIFORM,SELL,92.0,2863.9599227905273,2023-10-06,2023-10-10,ONE_ACTION_PER_DAY
2023-10-06,ABEV3.SA,1202,1022,13.1899995803833,13480.179571151733,0.0550786501646896,0.13660131545969,0.7653665260406821,True,False,IBOV_REDUCE_UNIFORM,SELL,180.0,2374.199924468994,2023-10-06,2023-10-10,ONE_ACTION_PER_DAY
2023-10-06,ITUB4.SA,1012,861,25.363636016845703,21838.09061050415,0.019459479239784527,0.061724170312870585,0.7765961354787385,False,False,IBOV_REDUCE_UNIFORM,SELL,151.0,3829.909038543701,2023-10-06,2023-10-10,
2023-10-09,RAIL3.SA,622,1269,22.06999969482422,28006.829612731934,0.09857980608622663,0.10419261988307615,0.8090026094408386,True,False,IBOV_REDUCE_UNIFORM,BUY,740.0,16331.799774169922,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,CMIG4.SA,1874,4747,9.51538372039795,45169.526520729065,0.07224334242282904,0.07224334242282904,0.6948352155746761,True,False,IBOV_REDUCE_UNIFORM,BUY,3154.0,30011.520254135132,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,TIMS3.SA,2029,2554,15.220000267028809,38871.88068199158,0.01107492326183701,0.01107492326183701,0.8316060458135456,False,False,IBOV_REDUCE_UNIFORM,BUY,829.0,12617.380221366882,2023-10-09,2023-10-11,
2023-10-09,UGPA3.SA,1268,2160,18.959999084472656,40953.59802246094,0.04538345517845155,0.07529063211400533,0.6643275005585171,True,False,IBOV_REDUCE_UNIFORM,BUY,1082.0,20514.719009399414,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,ITSA4.SA,2498,4284,8.063491821289062,34543.998962402344,0.05005325433716046,0.09517925787923776,0.7646553120813591,True,False,IBOV_REDUCE_UNIFORM,BUY,2160.0,17417.142333984375,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,RADL3.SA,1141,1555,27.739999771118164,43135.699644088745,0.00826147776493269,0.05152868322052173,0.7396975120597563,False,False,IBOV_REDUCE_UNIFORM,BUY,585.0,16227.899866104126,2023-10-09,2023-10-11,
2023-10-09,ELET3.SA,607,808,35.45000076293945,28643.600616455078,0.053402039937575085,0.11751330709479713,0.9809822268498002,True,False,IBOV_REDUCE_UNIFORM,BUY,292.0,10351.40022277832,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,EQTL3.SA,523,1193,31.43000030517578,37495.99036407471,0.07744402920108151,0.09082992582483695,0.7604815390243496,True,False,IBOV_REDUCE_UNIFORM,BUY,748.0,23509.640228271484,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,ABEV3.SA,1022,2295,13.170000076293945,30225.150175094604,0.07065605986461954,0.15751632793256565,0.8077985251313594,True,False,IBOV_REDUCE_UNIFORM,BUY,1426.0,18780.420108795166,2023-10-09,2023-10-11,ONE_ACTION_PER_DAY
2023-10-09,ITUB4.SA,861,1187,25.14545440673828,29847.65438079834,0.003963979194269385,0.04689657996469143,0.8044391016430888,False,False,IBOV_REDUCE_UNIFORM,BUY,455.0,11441.181755065918,2023-10-09,2023-10-11,
2023-10-10,RAIL3.SA,1269,1079,22.93000030517578,24741.470329284668,0.08980783502789114,0.09547526867962541,0.8103724463068444,True,False,IBOV_REDUCE_UNIFORM,SELL,190.0,4356.700057983398,2023-10-10,2023-10-13,ONE_ACTION_PER_DAY
2023-10-10,CMIG4.SA,4747,4035,9.607691764831543,38767.036271095276,0.07832701612907023,0.07832701612907023,0.694586701012911,True,False,IBOV_REDUCE_UNIFORM,SELL,712.0,6840.676536560059,2023-10-10,2023-10-13,ONE_ACTION_PER_DAY
2023-10-10,TIMS3.SA,2554,2171,15.300000190734863,33216.30041408539,0.013029365340009424,0.013029365340009424,0.8285673948861383,False,False,IBOV_REDUCE_UNIFORM,SELL,383.0,5859.900073051453,2023-10-10,2023-10-13,
2023-10-10,UGPA3.SA,2160,1836,19.530000686645508,35857.08126068115,0.034428786895430386,0.062310007927961375,0.6478470666431987,False,False,IBOV_REDUCE_UNIFORM,SELL,324.0,6327.7202224731445,2023-10-10,2023-10-13,
2023-10-10,ITSA4.SA,4284,3642,8.172334671020508,29763.64287185669,0.04259843094538318,0.08807856632518596,0.7594271425504494,True,False,IBOV_REDUCE_UNIFORM,SELL,642.0,5246.638858795166,2023-10-10,2023-10-13,ONE_ACTION_PER_DAY
2023-10-10,RADL3.SA,1555,1322,28.110000610351562,37161.420806884766,0.0,0.040535907950347894,0.7343780661177263,False,False,IBOV_REDUCE_UNIFORM,SELL,233.0,6549.630142211914,2023-10-10,2023-10-13,
